Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
870.6018536,-300.1930236,-568.3499314,0.025909068,-0.04193881,0.016029743,LLL
-56.14460279,21.25178818,31.68001169,0.280434436,-0.585880548,0.305446112,Normal
-65.37911477,-729.1601877,-57.05246723,-0.038891512,0.256435688,-0.217544175,LLG
46.73202341,35.23791316,-79.26090702,0.481568691,0.042083995,-0.523652686,LL
-471.7001646,-427.2448514,899.0717273,-0.042300943,0.023853933,0.01844701,LLLG
-31.26764129,-459.6386889,493.1640854,-0.483508345,-0.032021491,0.515529836,LL
814.7627012,-152.5363116,32.57193217,0.031827782,-0.358718142,0.32689036,LLG
-868.216226,-44.79046275,-9.113272831,0.002466,0.291221281,-0.293687281,LG
323.5092095,-879.2590705,-47.2061103,-0.0275415,0.108984125,-0.081442625,LLG
-21.11174814,-11.69707463,29.35474202,0.542440392,-0.463553325,-0.078887067,Normal
-13.91903318,89.31157707,-78.40789295,-0.614165951,0.383149089,0.231016862,Normal
-7.829293467,685.6759175,-675.169704,0.369427622,0.017807824,-0.387235446,LL
51.40110786,25.7502599,-79.71188838,-0.093238944,0.581512412,-0.488273468,Normal
-67.54108352,83.70575635,-19.39916186,-0.352248257,-0.24578507,0.598033327,Normal
-692.6242755,-112.4773897,807.2779564,-0.034164462,0.033363877,0.000800585,LLL
712.180744,-817.2283847,105.0598392,-0.006341319,-0.033135436,0.039476755,LLLG
-372.6506199,-506.3016911,881.0388969,-0.04232924,0.019489514,0.022839726,LLL
882.329464,-511.1972953,-368.9890861,0.016314756,-0.042088956,0.025774201,LLL
-58.35424478,88.67975507,-33.21240348,-0.471372934,-0.094847826,0.56622076,Normal
35.49080471,51.69612892,-90.46051228,-0.348482826,0.625095042,-0.276612216,Normal
-36.46331484,-1.677537497,34.93575921,0.460837369,-0.543751911,0.082914542,Normal
65.56071194,728.8537722,57.05045465,0.038897394,-0.25643517,0.217537776,LLG
56.39797276,-322.2758235,268.5459279,0.365042478,0.039726827,-0.404769305,LL
-17.86969364,90.84676795,-75.99126446,-0.617593417,0.352027455,0.265565962,Normal
23.9535871,407.1065758,-428.4428958,0.489228209,0.034517728,-0.523745936,LL
-27.8553718,94.89004702,-70.16398178,-0.616209943,0.26948201,0.346727932,Normal
591.7445764,-873.2274057,281.4999209,-0.014504876,-0.027154023,0.041658899,LLLG
-812.1122208,707.2519904,104.8579667,-0.003311777,0.038256481,-0.034944704,LLLG
651.3916126,-850.9919209,201.7520583,-0.010735264,-0.030102561,0.040837825,LLL
-365.9713972,-522.879383,-56.09166113,-0.042302068,0.342009769,-0.299707702,LLG
511.1367689,-8.19533949,41.59554296,0.273145102,-0.584235751,0.311090649,LG
42.3047941,-727.9453138,688.1841976,0.012997503,0.017682045,-0.030679548,LL
46.86766988,31.28934384,-81.07879572,-0.201851966,0.611311854,-0.409459888,Normal
-838.6230063,181.1764746,659.5435709,-0.030408236,0.040773603,-0.010365367,LLL
54.150085,-0.06105535,-57.50914606,0.16143293,0.435447332,-0.596880262,Normal
-71.35436181,64.00207767,4.363764801,-0.151736604,-0.422605032,0.574341636,Normal
-69.24047631,84.49677189,-18.72688752,-0.329288842,-0.269540217,0.598829059,Normal
-693.2553955,-112.061032,805.5442538,-0.034191762,0.033419914,0.000771849,LLLG
820.4222379,-163.5222058,18.8660324,0.031273651,-0.353878502,0.322604851,LLLG
-70.99326605,59.32766406,8.79089032,-0.113952384,-0.448520498,0.562472882,Normal
302.2700211,-870.3991553,568.1268708,-0.02856112,-0.01279606,0.04135718,LLLG
-30.59749097,-469.2742053,502.2251851,-0.481120996,-0.031582398,0.512703395,LL
-803.3015786,85.16032972,720.15785,-0.033463039,0.039258991,-0.005795952,LLL
636.9809548,-621.3924049,-13.47864582,0.022642248,-0.420164436,0.397522188,LLL
-310.2705175,154.6170268,156.3709493,0.273148839,-0.047994494,-0.225154345,LLLG
31.82126809,-770.9848473,741.5693348,-0.1051543,0.008207766,0.096946534,LL
-42.54813627,4.33904416,35.0018421,0.416596703,-0.564731826,0.148135123,Normal
-616.500807,-2.904967897,-36.76313517,-0.227833285,0.551914121,-0.324080836,LG
-55.82260642,92.88521251,-40.18170439,-0.501954532,-0.046350142,0.548304674,Normal
-470.7717177,-412.3636688,883.1331378,-0.042248096,0.024065993,0.018182103,LLLG
-54.84889465,17.77846432,34.09566517,0.289724562,-0.587444719,0.297720157,Normal
788.3259022,-712.5961411,-73.72414842,0.006567628,-0.137607808,0.13104018,LLL
537.7531497,69.57377151,-38.66956056,-0.336298629,0.325322412,0.010976218,LG
-788.6288572,739.0520991,49.57462147,-0.00065116,0.03703184,-0.03638068,LLLG
-768.5699119,40.03562562,-38.30201246,-0.035013275,0.370210469,-0.335197194,LLG
781.1231785,-68.00797601,36.92400565,0.034238133,-0.367857392,0.333619259,LLG
-730.8728844,-37.25322272,0.051681202,0.016042159,0.28283933,-0.298881489,LG
-533.3167095,5.98271166,-40.70770903,-0.264583134,0.578901884,-0.31431875,LG
865.3042056,-273.9476728,-589.2980298,0.026948236,-0.04173875,0.014790513,LLL
-877.1882828,352.8039621,526.4048015,-0.023794833,0.042273199,-0.018478366,LLL
19.02581056,67.92046954,-89.97149786,-0.493005723,0.578875432,-0.085869709,Normal
-599.0635993,-267.9831102,867.2200219,-0.032230423,0.02759738,0.004633043,LLLG
820.7889747,-702.3473846,-116.2945909,0.004155133,-0.038662246,0.034507113,LLL
-644.5571321,-190.5229329,835.2894731,-0.020455345,0.0275004,-0.007045055,LLLG
18.3843159,70.45756246,-92.10885708,-0.494025917,0.580375736,-0.086349819,Normal
0.948085268,-16.76910884,27.96192999,0.578177889,-0.341458755,-0.236719134,Normal
-5.661418943,84.37136973,-81.61381735,-0.599732936,0.440254333,0.159478604,Normal
565.9817859,-2.651134107,39.30259837,0.251284854,-0.569831469,0.318546615,LG
-69.27582311,496.8501085,-425.0895159,-0.274849222,-0.034830776,0.309679998,LL
-68.23673851,45.43861908,19.45202019,0.073617804,-0.542304644,0.46868684,Normal
-703.6798442,327.2144491,377.1356432,-0.062758188,0.040622376,0.022135813,LLLG
4.583159814,80.28453442,-88.00694076,-0.566470273,0.510145421,0.056324852,Normal
336.4874662,-887.1598266,550.7017473,-0.02686753,-0.014687862,0.041555393,LLLG
-17.72255389,736.9374306,-716.5557982,0.311578721,0.011574844,-0.323153565,LL
881.9107903,-379.688299,-502.2195994,0.022768241,-0.042376551,0.01960831,LLLG
-70.43169388,53.8789891,13.67965025,-0.057282521,-0.482864397,0.540146918,Normal
9.799255388,-30.56072404,17.80693235,0.59209082,-0.248918353,-0.343172467,Normal
-458.3005067,-423.8410988,884.1508558,-0.042288676,0.023500331,0.018788346,LLL
790.9148944,67.85736705,-20.05587798,-0.217166964,0.057795576,0.159371388,LG
-592.3115294,-271.8516955,864.1609805,-0.041041337,0.029705756,0.01133558,LLLG
-11.21110036,-17.63133075,25.39134558,0.572896408,-0.400788365,-0.172108043,Normal
-422.2256592,-459.8782285,884.1125587,-0.04236885,0.021813453,0.020555397,LLL
387.550198,-891.748941,506.3554616,-0.024556201,-0.017204882,0.041761083,LLL
-876.2898564,532.2344561,346.0787957,-0.014955075,0.041821137,-0.026866061,LLL
56.93618963,-377.065285,322.6916581,0.336958958,0.038449511,-0.375408469,LL
-7.135330671,90.80963273,-87.03957217,-0.602332971,0.444073556,0.158259415,Normal
-101.8008721,-724.670089,-57.45944368,-0.037211942,0.271627823,-0.234415881,LLG
172.3694179,-36.40226063,49.27768807,0.359290927,-0.598577799,0.239286871,LG
-33.1887283,98.34507413,-68.53410354,-0.610738584,0.226950326,0.383788258,Normal
714.5423986,-810.3246645,-21.16014657,-0.00535167,-0.106790102,0.112141772,LLG
-571.1469515,-289.8772997,-48.46083296,-0.027565686,0.367791793,-0.340226107,LLG
-64.22508371,639.5290297,-572.8817463,-0.152698628,-0.027182543,0.17988117,LL
-51.72451733,-737.083868,-56.90159494,-0.038623058,0.252073134,-0.213450076,LLG
-794.0849552,732.137759,64.05413351,-0.001309021,0.037336367,-0.036027346,LLL
-32.67877958,-453.2236222,488.3515292,-0.486035719,-0.032747374,0.518783093,LL
-45.85413776,97.16742062,-54.5589816,-0.568830825,0.087415076,0.481415748,Normal
497.5705461,11.62758755,32.69013824,0.254039204,-0.555656296,0.301617091,LLG
-863.3936059,-60.13219176,7.279182813,0.126309216,0.103408991,-0.229718207,LG
-653.2353488,-70.78732543,32.01685107,0.29648157,-0.223775188,-0.072706383,LG
447.1214958,436.2340027,-883.3577621,0.042278708,-0.022869963,-0.019408745,LLLG
871.2244338,-501.1867102,10.04564672,0.017558669,-0.279822608,0.262263939,LLG
-834.8853069,166.7960423,668.087041,-0.030875232,0.040601929,-0.009726697,LLLG
-696.2101672,-123.2511901,819.4591185,-0.038613086,0.034462134,0.004150952,LLLG
17.1410316,72.61184106,-93.14754058,-0.500309014,0.577468281,-0.077159267,Normal
-689.0839187,225.7774631,465.490911,0.032573584,0.018201025,-0.050774609,LLL
9.699127915,78.75290475,-91.8440946,-0.541822306,0.542994207,-0.0011719,Normal
37.29709106,216.4991246,-251.0798646,0.500890381,0.039775684,-0.540666066,LL
869.7401137,-498.6976371,10.05214272,0.017389477,-0.279714617,0.26232514,LLG
38.16977854,50.49022958,-91.66298899,-0.3172018,0.627874757,-0.310672957,Normal
-883.1904127,462.6949427,420.4932739,-0.018624625,0.042297303,-0.023672678,LLLG
51.2100303,-17.06192793,-37.20106619,0.317767026,0.293344328,-0.611111353,Normal
12.04958759,534.367111,-543.8093962,0.456504632,0.028819025,-0.485323657,LL
-59.88179826,27.17911679,29.48802544,0.229262249,-0.582211563,0.352949315,Normal
-19.80623699,-16.86550529,33.7086754,0.544518706,-0.466609691,-0.077909014,Normal
751.455259,-778.9624954,-16.87626292,-0.002038658,-0.134790612,0.136829271,LLG
528.4111553,348.7628142,-877.1746968,0.041835842,-0.026668717,-0.015167126,LLLG
32.02616149,297.6688835,-326.978434,0.500373732,0.037934016,-0.538307747,LL
875.7000032,48.95351613,5.233531356,-0.032482316,-0.248634766,0.281117082,LG
-134.435513,-688.124929,824.5648707,-0.04010367,0.008221522,0.031882148,LLL
-44.47540295,-23.19938357,25.27313128,0.391999425,-0.530909673,0.138910249,Normal
-668.8589595,261.4366162,408.130293,0.015881747,0.025873671,-0.041755418,LLLG
-59.25057265,24.68263417,31.59117144,0.230266112,-0.583687852,0.35342174,Normal
517.209451,361.4788035,-878.6890158,0.041934007,-0.026148002,-0.015786005,LLLG
-69.38657981,296.7224308,-224.8813869,-0.388122953,-0.040416139,0.428539093,LL
-11.89837101,-21.71089006,30.64847142,0.570020213,-0.417280519,-0.152739694,Normal
210.7921631,-41.2304841,47.19522256,0.356297844,-0.606698967,0.250401123,LLG
669.880516,163.8522982,-833.7350778,0.039339011,-0.033172842,-0.006166168,LLLG
52.39686925,737.4398449,-789.8389779,0.038590972,-0.004200813,-0.034390159,LLLG
-15.506039,-17.50383961,29.81155481,0.560516463,-0.435159623,-0.125356839,Normal
-60.3919866,88.62333979,-31.23051803,-0.45271439,-0.122069731,0.574784121,Normal
-69.95952706,363.6336718,-291.2112649,-0.355604185,-0.039018197,0.394622382,LL
831.1675813,-154.8949751,-676.2713477,0.031361463,-0.04038507,0.009023607,LLLG
441.7059785,-14.77604334,44.01006859,0.297165503,-0.596759949,0.299594446,LG
-37.3162208,93.78065787,-59.35910897,-0.596027131,0.169412366,0.426614765,Normal
-63.70403065,71.69060336,-5.648271009,-0.467312046,-0.042337275,0.509649322,LL
-67.64608604,42.40039645,22.37594646,0.056752993,-0.53795401,0.481201017,Normal
260.8506809,-290.2261314,31.51486142,0.03883601,-0.537213083,0.498377073,LLL
-605.2598499,-70.60370618,34.92336826,0.31455835,-0.267264171,-0.047294179,LG
-598.4107148,-268.1211203,868.7054083,-0.032175446,0.027484533,0.004690913,LLL
52.18981241,-13.20230803,-42.15889356,0.284733507,0.327459008,-0.612192515,Normal
-575.497806,868.725949,-291.1955878,0.015607881,0.026307599,-0.04191548,LLL
-773.0047909,-23.57411579,-25.20381737,-0.127329106,0.45399044,-0.326661334,LG
-70.68117039,55.72101956,12.08654403,-0.076241957,-0.471895979,0.548137936,Normal
791.7248877,26.69213241,23.14513006,0.11018985,-0.434583372,0.324393522,LG
-49.75775235,12.58469501,33.96303208,0.352164095,-0.581304328,0.229140233,Normal
873.3635983,-315.6338124,-557.7274403,0.025478919,-0.042095666,0.016616747,LLLG
-34.86797632,-419.2972527,456.418423,-0.49240157,-0.03369787,0.526099439,LL
7.142339621,76.502416,-86.55225234,-0.557455894,0.51963225,0.037823644,Normal
-41.13437343,-344.6071983,388.0826819,-0.503437699,-0.036307712,0.539745411,LL
309.4335836,561.8192112,-871.2550584,0.041998417,-0.01640445,-0.025593966,LLLG
-698.0939449,-24.83010366,-23.00852146,-0.105769871,0.441161874,-0.335392003,LG
-761.6230144,-45.06257839,-15.98025082,-0.025736922,0.324009937,-0.298273015,LG
519.9680328,-894.8323517,-37.43502713,-0.018225033,0.015616382,0.002608651,LLG
-1.254294279,-25.78392636,23.96464947,0.589538253,-0.337692779,-0.251845475,Normal
-54.80320463,19.29807078,32.2929484,0.296933726,-0.585908796,0.288975071,Normal
310.3795615,562.2483387,-870.5018437,0.042029229,-0.016438305,-0.025590924,LLL
815.6329245,-149.7748939,19.48737562,0.031717981,-0.355519325,0.323801344,LLLG
-19.14741616,-12.98353324,28.67746148,0.549657862,-0.451910278,-0.097747584,Normal
-724.6359995,-33.14378583,-10.77109063,-0.030487631,0.355519849,-0.325032218,LG
52.14718284,-11.21806683,-44.22447425,0.275887981,0.336388516,-0.612276497,Normal
-869.8891555,-58.30539491,4.94467251,0.109149873,0.131418052,-0.240567925,LG
25.68167987,62.37300702,-91.20087994,-0.443421955,0.604181224,-0.160759269,Normal
-315.2093308,872.2293644,-557.0222973,0.028011505,0.013517129,-0.041528634,LLLG
4.242443385,-737.2425175,735.5193336,-0.31852745,-0.012319368,0.330846818,LL
-315.780595,-63.26662274,45.92187663,0.374067217,-0.455018312,0.080951095,LG
729.0652659,67.58889016,-796.6564196,0.037386372,-0.035855869,-0.001530503,LLLG
-861.5723441,260.9956932,600.5744342,-0.027504079,0.041696173,-0.014192093,LLLG
-780.3018826,164.468106,618.0153019,-0.053909352,0.043772898,0.010136454,LLL
774.495701,-755.7201548,-18.1224957,-0.000731177,-0.039747981,0.040479157,LLLG
520.7637498,342.2267873,53.07764164,0.041822398,-0.364247386,0.322424987,LLG
52.81254634,-15.66520915,-40.08403916,0.285723867,0.326002578,-0.611726445,Normal
21.79752262,-32.39896607,7.650596105,0.571345276,-0.133115062,-0.438230213,Normal
774.9643488,-54.06249657,37.61757956,0.034625442,-0.369074318,0.334448876,LLG
877.8063381,52.06765099,2.105357616,-0.056364517,-0.213449004,0.269813521,LG
46.58906624,36.64634909,-86.02657394,-0.195360633,0.613144504,-0.41778387,Normal
-458.972274,-424.5849117,883.5549222,-0.042295984,0.02351533,0.018780654,LLLG
871.6768501,-563.8480807,-305.7655132,0.013031657,-0.041391843,0.028360186,LLL
884.7641935,-465.4005083,-419.3599167,0.018723283,-0.042327881,0.023604597,LLLG
172.1651957,-36.40425445,49.27569951,0.359282124,-0.598577816,0.239295691,LG
724.0912239,46.54047584,23.36583884,0.049176753,-0.3764826,0.327305847,LLLG
-813.9885882,-30.75638896,-20.32187179,-0.08695176,0.4072143,-0.320262541,LG
-34.94479698,94.79781767,-62.86200129,-0.603501812,0.19759038,0.405911432,Normal
-720.3184592,167.3854375,553.4208126,0.024860278,0.021979986,-0.046840264,LLLG
56.54243921,-311.2629167,257.2947307,0.370553708,0.03995386,-0.410507567,LL
-43.03594602,-325.2474082,370.7209531,-0.50546477,-0.037217142,0.542681912,LL
553.0900124,303.1511814,51.94287212,0.04146205,-0.368337025,0.326874975,LLG
227.0563558,620.5888215,57.75780342,0.041338303,-0.303548802,0.262210499,LLG
-43.28628599,93.6385817,-53.24502097,-0.574695019,0.104106066,0.470588953,Normal
0.404834429,-25.30008428,21.70184022,0.590748943,-0.321389951,-0.269358991,Normal
-37.03425783,-2.111072837,36.06081089,0.45536642,-0.547922828,0.092556408,Normal
740.2447051,-788.1936168,47.94664837,-0.004051666,-0.034457802,0.038509468,LLLG
773.558935,-756.5848769,-14.98433856,-0.000723869,-0.042839905,0.043563774,LLL
721.8203172,82.17677219,-801.9437234,0.037700905,-0.035513427,-0.002187479,LLL
47.60599944,-22.53225065,-24.22431219,0.444306456,0.134867436,-0.579173891,Normal
528.3005411,-886.4512265,360.3049183,-0.018246539,-0.023988405,0.042234943,LLL
113.8720451,-815.9823144,702.108011,-0.034701901,-0.003682309,0.038384211,LLLG
55.44171614,-2.126838626,-54.7771803,0.196513003,0.407702685,-0.604215687,Normal
-38.87115551,-23.9109203,24.33038062,0.386885524,-0.535197303,0.14831178,Normal
-849.3297913,635.3324097,213.9951179,-0.008578354,0.040244893,-0.03166654,LLLG
731.0496614,17.1894206,29.14951359,0.160765265,-0.489739514,0.328974249,LG
3.155600157,-766.9969772,763.8391197,-0.037476885,0.001634934,0.035841951,LLLG
-417.1066162,-454.6177311,-55.76616474,-0.042353526,0.347181892,-0.304828366,LLG
5.5561915,79.61844127,-88.314181,-0.562521103,0.515671025,0.046850079,Normal
-336.1375951,881.2512118,46.67688921,0.027022885,-0.103298663,0.076275778,LLG
-57.88115903,793.3347027,-733.4129642,0.036113675,0.001099392,-0.037213067,LLL
-672.5800326,-9.548496504,-33.42064148,-0.197879219,0.525932785,-0.328053566,LG
-66.37696624,40.15125137,23.00704012,0.111627134,-0.556035244,0.44440811,Normal
45.61325782,-729.6359544,686.6814924,0.061268315,0.019257382,-0.080525698,LL
49.8884941,-18.9200644,-30.78313421,0.397508832,0.199503281,-0.597012112,Normal
-46.5227939,10.63159589,32.4292731,0.387864839,-0.571971549,0.18410671,Normal
762.1518087,-768.4863492,6.332278002,-0.002061017,-0.035576776,0.037637792,LLLG
869.1618569,-288.6936461,-578.3288322,0.026541079,-0.041930631,0.015389551,LLL
309.6692697,561.4699304,-871.1404378,0.042021763,-0.016422981,-0.025598782,LLLG
499.2576952,-881.2099898,381.9500335,-0.019880415,-0.022430194,0.042310609,LLLG
-47.11806073,8.510997574,35.51898412,0.375029834,-0.577852639,0.202822805,Normal
470.4481063,68.01486714,-41.51674422,-0.351963557,0.371984478,-0.020020921,LG
-870.1568487,-45.64630545,-8.341391089,0.008476989,0.282839362,-0.291316351,LG
-571.4258827,-298.1275297,869.5511672,-0.041353148,0.028741453,0.012611695,LLLG
849.2978679,-208.5802077,-638.5795148,0.029516693,-0.041132516,0.011615822,LLL
-6.136685972,90.2802295,-87.50535056,-0.599931739,0.450849709,0.149082031,Normal
40.35766357,-739.8663723,702.0438279,-0.010797198,0.015849112,-0.005051914,LL
-48.55562703,12.02986874,33.19057442,0.366630041,-0.577869812,0.211239771,Normal
330.6910912,535.7608513,57.08984599,0.042165574,-0.329078435,0.286912861,LLG
-839.3240206,180.403547,658.9182509,-0.030415551,0.040788616,-0.010373066,LLLG
1.357127159,625.0337365,-623.7967786,0.413808054,0.023051205,-0.436859259,LL
863.3745988,60.13208398,-7.279515611,-0.126304139,-0.103408916,0.229713055,LG
6.82588836,80.88531815,-91.10229159,-0.555276134,0.527910898,0.027365236,Normal
429.1010085,-882.9427655,455.8381117,-0.023305978,-0.018966905,0.042272883,LLL
296.6255547,572.1174969,-868.7443121,0.041933048,-0.01580741,-0.026125638,LLLG
-694.9219723,-99.52528694,-44.59846063,-0.038311618,0.376410683,-0.338099065,LLG
48.78128888,27.31736067,-79.02155493,-0.165345778,0.60238535,-0.437039572,Normal
-53.63696829,-148.1417613,204.0179943,-0.504544879,-0.040768542,0.545313421,LL
-34.3775589,99.84467319,-68.89910615,-0.609549128,0.218793903,0.390755225,Normal
-67.50342995,85.65137542,-21.5095148,-0.360635417,-0.236411473,0.59704689,Normal
-862.2671171,596.2855124,268.0061671,-0.011158886,0.040987928,-0.029829042,LLL
46.21947052,-24.37612985,-20.60270706,0.46883122,0.097279092,-0.566110311,Normal
25.80379439,-776.2156361,752.8929992,-0.158955422,0.003598175,0.155357247,LL
-39.45020115,2.171349906,33.94719123,0.442018837,-0.552813936,0.110795099,Normal
54.4077726,9.500849325,-67.07148871,0.031797188,0.5203433,-0.552140488,Normal
423.4754726,66.67780217,-43.17289713,-0.360589795,0.40128261,-0.040692815,LG
-17.00849142,-593.4006232,612.689261,-0.43365774,-0.024668756,0.458326497,LL
-51.85359141,-183.8704608,238.058033,-0.507071073,-0.040184981,0.547256054,LL
-4.968630324,85.03631937,-83.08564727,-0.597811525,0.44773643,0.150075095,Normal
